day,Team_A_skill_sol_flag,Team_A_pref_sol_flag,Team_A_total_skills,Team_A_work_cost,Team_A_train_cost,Team_A_excess_after_skill,Team_A_excess_after_pref,Team_A_present,Team_A_gohome_cost,Team_A_gohome_skill_sol_flag,Team_A_pref_match_after_skill,Team_A_pref_match_after_pref,Team_B_skill_sol_flag,Team_B_pref_sol_flag,Team_B_total_skills,Team_B_work_cost,Team_B_train_cost,Team_B_excess_after_skill,Team_B_excess_after_pref,Team_B_present,Team_B_gohome_cost,Team_B_gohome_skill_sol_flag,Team_B_pref_match_after_skill,Team_B_pref_match_after_pref,Team_C_skill_sol_flag,Team_C_pref_sol_flag,Team_C_total_skills,Team_C_work_cost,Team_C_train_cost,Team_C_excess_after_skill,Team_C_excess_after_pref,Team_C_present,Team_C_gohome_cost,Team_C_gohome_skill_sol_flag,Team_C_pref_match_after_skill,Team_C_pref_match_after_pref,Team_D_skill_sol_flag,Team_D_pref_sol_flag,Team_D_total_skills,Team_D_work_cost,Team_D_train_cost,Team_D_excess_after_skill,Team_D_excess_after_pref,Team_D_present,Team_D_gohome_cost,Team_D_gohome_skill_sol_flag,Team_D_pref_match_after_skill,Team_D_pref_match_after_pref,Team_E_skill_sol_flag,Team_E_pref_sol_flag,Team_E_total_skills,Team_E_work_cost,Team_E_train_cost,Team_E_excess_after_skill,Team_E_excess_after_pref,Team_E_present,Team_E_gohome_cost,Team_E_gohome_skill_sol_flag,Team_E_pref_match_after_skill,Team_E_pref_match_after_pref,Team_F_skill_sol_flag,Team_F_pref_sol_flag,Team_F_total_skills,Team_F_work_cost,Team_F_train_cost,Team_F_excess_after_skill,Team_F_excess_after_pref,Team_F_present,Team_F_gohome_cost,Team_F_gohome_skill_sol_flag,Team_F_pref_match_after_skill,Team_F_pref_match_after_pref,Team_G_skill_sol_flag,Team_G_pref_sol_flag,Team_G_total_skills,Team_G_work_cost,Team_G_train_cost,Team_G_excess_after_skill,Team_G_excess_after_pref,Team_G_present,Team_G_gohome_cost,Team_G_gohome_skill_sol_flag,Team_G_pref_match_after_skill,Team_G_pref_match_after_pref
885,True,True,67,4160.0,0.0,0.0,0.0,13,,False,11.0,12.0,True,True,113,4160.0,0.0,2.0,2.0,15,4640.0,True,7.0,12.0,True,True,125,3840.0,0.0,3.0,3.0,15,4320.0,True,3.0,10.0,False,False,49,,,,,8,,False,,,False,False,54,,,,,8,,False,,,True,True,104,3520.0,0.0,3.0,3.0,14,4000.0,True,4.0,11.0,True,True,94,3520.0,0.0,0.0,0.0,11,,False,6.0,9.0
886,False,False,67,,,,,10,,False,,,False,False,113,,,,,11,,False,,,True,True,125,3840.0,0.0,1.0,1.0,13,4160.0,True,4.0,8.0,True,True,49,2880.0,0.0,0.0,0.0,9,,False,5.0,8.0,True,True,54,2880.0,0.0,1.0,1.0,10,3040.0,True,5.0,8.0,False,False,104,,,,,10,,False,,,True,True,94,3520.0,0.0,1.0,1.0,12,3840.0,True,6.0,9.0
887,False,False,67,,,,,11,,False,,,True,True,113,4160.0,0.0,0.0,0.0,13,4160.0,True,7.0,11.0,True,True,125,3840.0,0.0,3.0,3.0,15,4480.0,True,3.0,11.0,True,True,49,2880.0,0.0,0.0,0.0,9,2880.0,True,6.0,9.0,True,True,54,2880.0,0.0,2.0,2.0,11,3200.0,True,3.0,9.0,False,False,104,,,,,10,,False,,,True,True,94,3520.0,0.0,1.0,1.0,12,,False,5.0,9.0
888,True,True,67,4160.0,0.0,0.0,0.0,13,4160.0,True,10.0,12.0,True,True,113,4160.0,0.0,1.0,1.0,14,4320.0,True,5.0,11.0,True,True,125,3840.0,0.0,2.0,2.0,14,4160.0,True,4.0,12.0,True,True,49,2880.0,0.0,0.0,0.0,9,,False,6.0,8.0,True,True,54,2880.0,0.0,0.0,0.0,9,2880.0,True,8.0,8.0,True,True,104,3520.0,0.0,2.0,2.0,13,4000.0,True,4.0,10.0,True,True,94,3520.0,0.0,0.0,0.0,11,,False,7.0,9.0
889,False,False,67,,,,,12,,False,,,True,True,113,4160.0,0.0,1.0,1.0,14,4480.0,True,5.0,10.0,True,True,125,3840.0,0.0,2.0,2.0,14,4160.0,True,4.0,11.0,True,True,49,2880.0,0.0,0.0,0.0,9,2880.0,True,5.0,8.0,True,True,54,2880.0,0.0,0.0,0.0,9,2880.0,True,8.0,8.0,True,True,104,3520.0,0.0,2.0,2.0,13,3840.0,True,5.0,10.0,True,True,94,3520.0,0.0,3.0,3.0,14,4000.0,True,2.0,11.0
890,False,False,67,,,,,11,,False,,,True,True,113,4160.0,0.0,0.0,0.0,13,,False,5.0,9.0,True,True,125,3840.0,0.0,2.0,2.0,14,4160.0,True,3.0,11.0,True,True,49,2880.0,0.0,0.0,0.0,9,,False,6.0,8.0,True,True,54,2880.0,0.0,0.0,0.0,9,2880.0,True,5.0,8.0,False,False,104,,,,,10,,False,,,True,True,94,3520.0,0.0,1.0,1.0,12,3840.0,True,7.0,10.0
891,True,True,67,4160.0,0.0,0.0,0.0,13,4160.0,True,9.0,11.0,False,False,113,,,,,12,,False,,,True,True,125,3840.0,0.0,1.0,1.0,13,4160.0,True,4.0,10.0,False,False,49,,,,,7,,False,,,False,False,54,,,,,8,,False,,,True,True,104,3520.0,0.0,2.0,2.0,13,4000.0,True,4.0,9.0,False,False,94,,,,,10,,False,,
892,True,True,67,4160.0,0.0,0.0,0.0,13,,False,10.0,11.0,True,True,113,4160.0,0.0,2.0,2.0,15,4480.0,True,3.0,12.0,True,True,125,3840.0,0.0,5.0,5.0,17,4640.0,True,2.0,12.0,False,False,49,,,,,8,,False,,,False,False,54,,,,,8,,False,,,True,True,104,3520.0,0.0,0.0,0.0,11,,False,4.0,10.0,True,True,94,3520.0,0.0,1.0,1.0,12,3840.0,True,6.0,10.0
893,True,True,67,4160.0,0.0,0.0,0.0,13,,False,10.0,11.0,False,False,113,,,,,11,,False,,,True,True,125,3840.0,0.0,1.0,1.0,13,4000.0,True,6.0,10.0,False,False,49,,,,,8,,False,,,False,False,54,,,,,8,,False,,,True,True,104,3520.0,0.0,2.0,2.0,13,3840.0,True,5.0,10.0,True,True,94,3520.0,0.0,2.0,2.0,13,4000.0,True,6.0,10.0
894,True,True,67,4160.0,0.0,1.0,1.0,14,4480.0,True,10.0,12.0,True,True,113,4160.0,0.0,2.0,2.0,15,4640.0,True,3.0,12.0,True,True,125,3840.0,0.0,3.0,3.0,15,4320.0,True,3.0,11.0,True,True,49,2880.0,320.0,1.0,1.0,10,3040.0,True,5.0,9.0,True,True,54,2880.0,0.0,2.0,2.0,11,3200.0,True,3.0,9.0,True,True,104,3520.0,0.0,1.0,1.0,12,3680.0,True,4.0,10.0,True,True,94,3520.0,0.0,1.0,1.0,12,3840.0,True,4.0,10.0
895,True,True,67,4160.0,0.0,2.0,2.0,15,4480.0,True,10.0,13.0,False,False,113,,,,,12,,False,,,True,True,125,3840.0,0.0,1.0,1.0,13,4000.0,True,3.0,9.0,False,False,49,,,,,8,,False,,,False,False,54,,,,,7,,False,,,True,True,104,3520.0,0.0,2.0,2.0,13,3840.0,True,4.0,10.0,True,True,94,3520.0,0.0,0.0,0.0,11,,False,4.0,9.0
896,True,True,67,4160.0,0.0,1.0,1.0,14,4320.0,True,10.0,13.0,True,True,113,4160.0,0.0,0.0,0.0,13,,False,7.0,10.0,True,True,125,3840.0,0.0,2.0,2.0,14,4160.0,True,4.0,11.0,True,True,49,2880.0,0.0,0.0,0.0,9,,False,6.0,8.0,False,False,54,,,,,8,,False,,,True,True,104,3520.0,0.0,2.0,2.0,13,3840.0,True,4.0,10.0,False,False,94,,,,,10,,False,,
897,True,True,67,4160.0,0.0,0.0,0.0,13,,False,11.0,12.0,True,True,113,4160.0,0.0,1.0,1.0,14,4480.0,True,6.0,10.0,True,True,125,3840.0,0.0,2.0,2.0,14,4160.0,True,2.0,11.0,True,True,49,2880.0,0.0,0.0,0.0,9,,False,6.0,8.0,False,False,54,,,,,6,,False,,,True,True,104,3520.0,0.0,3.0,3.0,14,4000.0,True,3.0,11.0,False,False,94,,,,,10,,False,,
898,True,True,67,4160.0,0.0,1.0,1.0,14,4480.0,True,9.0,12.0,False,False,113,,,,,11,,False,,,True,True,125,3840.0,0.0,0.0,0.0,12,,False,3.0,8.0,True,True,49,2880.0,0.0,0.0,0.0,9,2880.0,True,5.0,8.0,False,False,54,,,,,8,,False,,,True,True,104,3520.0,0.0,2.0,2.0,13,3840.0,True,4.0,10.0,False,False,94,,,,,10,,False,,
899,True,True,67,4160.0,0.0,0.0,0.0,13,4160.0,True,10.0,12.0,True,True,113,4160.0,0.0,0.0,0.0,13,,False,6.0,10.0,True,True,125,3840.0,0.0,1.0,1.0,13,4160.0,True,2.0,10.0,True,True,49,2880.0,0.0,0.0,0.0,9,2880.0,True,6.0,9.0,True,True,54,2880.0,0.0,2.0,2.0,11,3200.0,True,3.0,9.0,True,True,104,3520.0,0.0,3.0,3.0,14,4000.0,True,2.0,11.0,True,True,94,3520.0,0.0,0.0,0.0,11,3520.0,True,8.0,10.0
900,True,True,67,4160.0,0.0,1.0,1.0,14,4480.0,True,10.0,12.0,True,True,113,4160.0,0.0,3.0,3.0,16,4640.0,True,5.0,12.0,True,True,125,3840.0,0.0,4.0,4.0,16,4480.0,True,3.0,11.0,True,True,49,2880.0,0.0,1.0,1.0,10,3040.0,True,5.0,9.0,True,True,54,2880.0,0.0,0.0,0.0,9,2880.0,True,5.0,8.0,True,True,104,3520.0,320.0,1.0,1.0,12,3680.0,True,3.0,10.0,True,True,94,3520.0,0.0,3.0,3.0,14,4000.0,True,2.0,11.0
901,False,False,67,,,,,12,,False,,,False,False,113,,,,,12,,False,,,True,True,125,3840.0,0.0,1.0,1.0,13,4160.0,True,4.0,10.0,False,False,49,,,,,8,,False,,,False,False,54,,,,,7,,False,,,True,True,104,3520.0,0.0,2.0,2.0,13,4000.0,True,3.0,9.0,True,True,94,3520.0,0.0,1.0,1.0,12,3680.0,True,6.0,11.0
902,False,False,67,,,,,12,,False,,,True,True,113,4160.0,0.0,0.0,0.0,13,,False,7.0,10.0,True,True,125,3840.0,0.0,2.0,2.0,14,4160.0,True,3.0,12.0,False,False,49,,,,,8,,False,,,False,False,54,,,,,7,,False,,,False,False,104,,,,,10,,False,,,True,True,94,3520.0,0.0,1.0,1.0,12,3840.0,True,4.0,10.0
903,True,True,67,4160.0,0.0,1.0,1.0,14,4480.0,True,10.0,12.0,False,False,113,,,,,12,,False,,,True,True,125,3840.0,0.0,2.0,2.0,14,4320.0,True,2.0,10.0,True,True,49,2880.0,0.0,0.0,0.0,9,,False,4.0,8.0,True,True,54,2880.0,0.0,0.0,0.0,9,,False,4.0,8.0,True,True,104,3520.0,0.0,3.0,3.0,14,4000.0,True,2.0,11.0,True,True,94,3520.0,0.0,2.0,2.0,13,4000.0,True,2.0,10.0
904,False,False,67,,,,,10,,False,,,True,True,113,4160.0,0.0,1.0,1.0,14,4480.0,True,4.0,11.0,True,True,125,3840.0,0.0,3.0,3.0,15,4320.0,True,2.0,10.0,False,False,49,,,,,7,,False,,,False,False,54,,,,,7,,False,,,True,True,104,3520.0,0.0,0.0,0.0,11,3520.0,True,6.0,10.0,False,False,94,,,,,10,,False,,
905,True,True,67,4160.0,0.0,0.0,0.0,13,,False,10.0,11.0,True,True,113,4160.0,0.0,1.0,1.0,14,4480.0,True,9.0,12.0,True,True,125,3840.0,0.0,1.0,1.0,13,,False,4.0,9.0,True,True,49,2880.0,0.0,0.0,0.0,9,2880.0,True,5.0,8.0,False,False,54,,,,,7,,False,,,True,True,104,3520.0,0.0,1.0,1.0,12,3840.0,True,5.0,10.0,True,True,94,3520.0,0.0,0.0,0.0,11,3520.0,True,9.0,11.0
906,True,True,67,4160.0,0.0,0.0,0.0,13,,False,10.0,12.0,False,False,113,,,,,12,,False,,,True,True,125,3840.0,0.0,3.0,3.0,15,4320.0,True,5.0,10.0,False,False,49,,,,,6,,False,,,False,False,54,,,,,8,,False,,,True,True,104,3520.0,0.0,3.0,3.0,14,4000.0,True,2.0,10.0,False,False,94,,,,,10,,False,,
907,True,True,67,4160.0,0.0,0.0,0.0,13,,False,11.0,11.0,False,False,113,,,,,11,,False,,,True,True,125,3840.0,0.0,1.0,1.0,13,4160.0,True,3.0,10.0,True,True,49,2880.0,0.0,0.0,0.0,9,,False,6.0,8.0,True,True,54,2880.0,0.0,0.0,0.0,9,2880.0,True,7.0,8.0,True,True,104,3520.0,0.0,2.0,2.0,13,3840.0,True,4.0,11.0,False,False,94,,,,,9,,False,,
908,True,True,67,4160.0,0.0,1.0,1.0,14,4480.0,True,9.0,12.0,True,True,113,4160.0,0.0,2.0,2.0,15,4640.0,True,7.0,12.0,True,True,125,3840.0,0.0,3.0,3.0,15,4320.0,True,2.0,12.0,False,False,49,,,,,7,,False,,,False,False,54,,,,,7,,False,,,True,True,104,3520.0,0.0,3.0,3.0,14,4000.0,True,2.0,10.0,True,True,94,3520.0,0.0,1.0,1.0,12,3840.0,True,4.0,10.0
909,True,True,67,4160.0,0.0,0.0,0.0,13,4160.0,True,10.0,12.0,False,False,113,,,,,12,,False,,,True,True,125,3840.0,0.0,0.0,0.0,12,,False,3.0,8.0,True,True,49,2880.0,0.0,0.0,0.0,9,,False,6.0,8.0,False,False,54,,,,,8,,False,,,True,True,104,3520.0,0.0,3.0,3.0,14,4000.0,True,2.0,11.0,False,False,94,,,,,10,,False,,
910,True,True,67,4160.0,0.0,1.0,1.0,14,4480.0,True,9.0,12.0,True,True,113,4160.0,0.0,0.0,0.0,13,4160.0,True,5.0,11.0,True,True,125,3840.0,0.0,1.0,1.0,13,4160.0,True,4.0,9.0,True,True,49,2880.0,0.0,1.0,1.0,10,3040.0,True,5.0,9.0,True,True,54,2880.0,0.0,2.0,2.0,11,3200.0,True,3.0,9.0,True,True,104,3520.0,0.0,3.0,3.0,14,4000.0,True,2.0,10.0,False,False,94,,,,,10,,False,,
911,False,False,67,,,,,11,,False,,,True,True,113,4160.0,0.0,1.0,1.0,14,4480.0,True,6.0,11.0,True,True,125,3840.0,0.0,1.0,1.0,13,4000.0,True,4.0,10.0,False,False,49,,,,,6,,False,,,False,False,54,,,,,5,,False,,,True,True,104,3520.0,0.0,0.0,0.0,11,,False,3.0,7.0,True,True,94,3520.0,0.0,1.0,1.0,12,3840.0,True,4.0,10.0
912,True,True,67,4160.0,0.0,1.0,1.0,14,4320.0,True,9.0,12.0,True,True,113,4160.0,0.0,2.0,2.0,15,4640.0,True,5.0,12.0,True,True,125,3840.0,0.0,1.0,1.0,13,4160.0,True,6.0,9.0,False,False,49,,,,,8,,False,,,True,True,54,2880.0,0.0,0.0,0.0,9,,False,6.0,8.0,True,True,104,3520.0,0.0,3.0,3.0,14,4000.0,True,3.0,11.0,True,True,94,3520.0,0.0,0.0,0.0,11,,False,8.0,10.0
913,False,False,67,,,,,12,,False,,,True,True,113,4160.0,0.0,1.0,1.0,14,4320.0,True,6.0,11.0,True,True,125,3840.0,0.0,2.0,2.0,14,4160.0,True,4.0,11.0,False,False,49,,,,,7,,False,,,False,False,54,,,,,7,,False,,,True,True,104,3520.0,0.0,1.0,1.0,12,3680.0,True,4.0,10.0,True,True,94,3520.0,0.0,1.0,1.0,12,3680.0,True,6.0,11.0
914,False,False,67,,,,,12,,False,,,True,True,113,4160.0,0.0,0.0,0.0,13,4160.0,True,6.0,11.0,True,True,125,3840.0,0.0,2.0,2.0,14,4160.0,True,2.0,11.0,True,True,49,2880.0,0.0,0.0,0.0,9,,False,6.0,8.0,True,True,54,2880.0,0.0,1.0,1.0,10,3040.0,True,5.0,9.0,True,True,104,3520.0,0.0,0.0,0.0,11,,False,5.0,9.0,True,True,94,3520.0,0.0,2.0,2.0,13,4000.0,True,5.0,10.0
915,False,False,67,,,,,11,,False,,,True,True,113,4160.0,0.0,0.0,0.0,13,,False,9.0,11.0,True,True,125,3840.0,0.0,2.0,2.0,14,4320.0,True,4.0,9.0,False,False,49,,,,,8,,False,,,True,True,54,2880.0,0.0,0.0,0.0,9,2880.0,True,5.0,9.0,True,True,104,3520.0,0.0,2.0,2.0,13,4000.0,True,5.0,10.0,True,True,94,3520.0,0.0,1.0,1.0,12,3840.0,True,4.0,10.0
916,True,True,67,4160.0,0.0,1.0,1.0,14,4480.0,True,9.0,12.0,True,True,113,4160.0,0.0,1.0,1.0,14,4320.0,True,6.0,11.0,True,True,125,3840.0,0.0,2.0,2.0,14,4160.0,True,4.0,11.0,True,True,49,2880.0,0.0,0.0,0.0,9,2880.0,True,5.0,8.0,True,True,54,2880.0,0.0,1.0,1.0,10,3040.0,True,5.0,9.0,True,True,104,3520.0,0.0,2.0,2.0,13,3840.0,True,4.0,10.0,True,True,94,3520.0,0.0,0.0,0.0,11,,False,8.0,9.0
917,True,True,67,4160.0,0.0,1.0,1.0,14,4320.0,True,9.0,12.0,True,True,113,4160.0,0.0,0.0,0.0,13,4160.0,True,7.0,11.0,True,True,125,3840.0,0.0,3.0,3.0,15,4320.0,True,2.0,10.0,False,False,49,,,,,8,,False,,,True,True,54,2880.0,0.0,0.0,0.0,9,2880.0,True,5.0,8.0,True,True,104,3520.0,0.0,2.0,2.0,13,3840.0,True,4.0,10.0,True,True,94,3520.0,0.0,1.0,1.0,12,,False,4.0,9.0
918,False,False,67,,,,,10,,False,,,True,True,113,4160.0,0.0,1.0,1.0,14,4480.0,True,5.0,11.0,True,True,125,3840.0,0.0,2.0,2.0,14,4160.0,True,2.0,10.0,False,False,49,,,,,8,,False,,,False,False,54,,,,,7,,False,,,False,False,104,,,,,10,,False,,,True,True,94,3520.0,0.0,2.0,2.0,13,3840.0,True,7.0,11.0
919,True,True,67,4160.0,0.0,0.0,0.0,13,4160.0,True,10.0,12.0,True,True,113,4160.0,0.0,0.0,0.0,13,,False,9.0,12.0,True,True,125,3840.0,0.0,2.0,2.0,14,4160.0,True,3.0,11.0,True,True,49,2880.0,0.0,0.0,0.0,9,2880.0,True,4.0,8.0,True,True,54,2880.0,0.0,0.0,0.0,9,2880.0,True,6.0,9.0,True,True,104,3520.0,0.0,2.0,2.0,13,3840.0,True,3.0,11.0,True,True,94,3520.0,0.0,2.0,2.0,13,3840.0,True,5.0,11.0
920,True,True,67,4160.0,0.0,0.0,0.0,13,,False,10.0,11.0,True,True,113,4160.0,0.0,1.0,1.0,14,4480.0,True,7.0,12.0,True,True,125,3840.0,0.0,1.0,1.0,13,4000.0,True,3.0,9.0,True,True,49,2880.0,0.0,0.0,0.0,9,,False,5.0,8.0,False,False,54,,,,,8,,False,,,True,True,104,3520.0,0.0,3.0,3.0,14,4000.0,True,2.0,11.0,True,True,94,3520.0,0.0,2.0,2.0,13,3840.0,True,3.0,10.0
921,True,True,67,4160.0,0.0,1.0,1.0,14,4320.0,True,9.0,12.0,True,True,113,4160.0,0.0,1.0,1.0,14,4480.0,True,8.0,12.0,True,True,125,3840.0,0.0,3.0,3.0,15,4320.0,True,2.0,10.0,True,True,49,2880.0,0.0,0.0,0.0,9,,False,6.0,8.0,True,True,54,2880.0,0.0,2.0,2.0,11,3200.0,True,3.0,9.0,True,True,104,3520.0,0.0,2.0,2.0,13,3840.0,True,5.0,11.0,True,True,94,3520.0,0.0,1.0,1.0,12,3840.0,True,4.0,10.0
922,False,False,67,,,,,12,,False,,,True,True,113,4160.0,0.0,1.0,1.0,14,4320.0,True,7.0,11.0,True,True,125,3840.0,0.0,3.0,3.0,15,4320.0,True,3.0,12.0,False,False,49,,,,,8,,False,,,True,True,54,2880.0,0.0,1.0,1.0,10,3040.0,True,5.0,8.0,True,True,104,3520.0,0.0,1.0,1.0,12,3840.0,True,4.0,10.0,False,False,94,,,,,9,,False,,
923,False,False,67,,,,,12,,False,,,True,True,113,4160.0,0.0,2.0,2.0,15,4640.0,True,7.0,12.0,True,True,125,3840.0,0.0,2.0,2.0,14,4160.0,True,3.0,11.0,False,False,49,,,,,8,,False,,,False,False,54,,,,,7,,False,,,True,True,104,3520.0,0.0,1.0,1.0,12,3840.0,True,3.0,10.0,True,True,94,3520.0,0.0,1.0,1.0,12,3840.0,True,4.0,10.0
924,True,True,67,4160.0,0.0,0.0,0.0,13,,False,10.0,11.0,False,False,113,,,,,9,,False,,,False,False,125,,,,,10,,False,,,True,True,49,2880.0,0.0,0.0,0.0,9,2880.0,True,5.0,9.0,True,True,54,2880.0,0.0,1.0,1.0,10,3040.0,True,5.0,8.0,True,True,105,3520.0,0.0,0.0,0.0,11,3520.0,True,5.0,10.0,True,True,94,3520.0,0.0,1.0,1.0,12,3840.0,True,3.0,9.0
925,False,False,67,,,,,12,,False,,,True,True,113,4160.0,0.0,3.0,3.0,16,4640.0,True,5.0,13.0,True,True,125,3840.0,0.0,2.0,2.0,14,4320.0,True,5.0,10.0,True,True,49,2880.0,0.0,1.0,1.0,10,3040.0,True,5.0,9.0,False,False,55,,,,,8,,False,,,True,True,105,3520.0,0.0,2.0,2.0,13,3840.0,True,3.0,11.0,True,True,94,3520.0,0.0,1.0,1.0,12,3680.0,True,6.0,11.0
926,False,False,67,,,,,12,,False,,,True,True,113,4160.0,0.0,1.0,1.0,14,4480.0,True,4.0,12.0,True,True,125,3840.0,0.0,3.0,3.0,15,4320.0,True,2.0,10.0,True,True,49,2880.0,320.0,2.0,2.0,11,3200.0,True,5.0,9.0,True,True,55,2880.0,0.0,0.0,0.0,9,2880.0,True,6.0,9.0,True,True,105,3520.0,0.0,0.0,0.0,11,3520.0,True,5.0,10.0,True,True,94,3520.0,0.0,1.0,1.0,12,3840.0,True,5.0,10.0
927,False,False,67,,,,,12,,False,,,True,True,113,4160.0,0.0,1.0,1.0,14,4480.0,True,6.0,11.0,True,True,125,3840.0,0.0,2.0,2.0,14,4160.0,True,3.0,11.0,True,True,49,2880.0,0.0,0.0,0.0,9,2880.0,True,5.0,9.0,True,True,55,2880.0,0.0,0.0,0.0,9,2880.0,True,6.0,9.0,False,False,105,,,,,9,,False,,,False,False,94,,,,,9,,False,,
928,True,True,67,4160.0,0.0,0.0,0.0,13,4160.0,True,12.0,12.0,True,True,113,4160.0,0.0,1.0,1.0,14,4480.0,True,6.0,11.0,True,True,125,3840.0,0.0,3.0,3.0,15,4480.0,True,4.0,11.0,False,False,49,,,,,8,,False,,,False,False,55,,,,,8,,False,,,True,True,105,3520.0,0.0,2.0,2.0,13,3840.0,True,5.0,11.0,True,True,94,3520.0,0.0,2.0,2.0,13,3840.0,True,5.0,11.0
929,True,True,67,4160.0,0.0,0.0,0.0,13,,False,10.0,11.0,True,True,113,4160.0,0.0,1.0,1.0,14,4320.0,True,7.0,12.0,False,False,125,,,,,11,,False,,,True,True,49,2880.0,0.0,0.0,0.0,9,2880.0,True,5.0,8.0,True,True,55,2880.0,0.0,2.0,2.0,11,3200.0,True,3.0,9.0,True,True,105,3520.0,0.0,2.0,2.0,13,4000.0,True,2.0,10.0,False,False,94,,,,,10,,False,,
930,True,True,67,4160.0,0.0,1.0,1.0,14,4320.0,True,9.0,12.0,True,True,113,4160.0,0.0,0.0,0.0,13,,False,4.0,11.0,True,True,125,3840.0,0.0,1.0,1.0,13,4000.0,True,2.0,10.0,True,True,49,2880.0,0.0,0.0,0.0,9,2880.0,True,5.0,8.0,False,False,55,,,,,8,,False,,,True,True,105,3520.0,0.0,3.0,3.0,14,4000.0,True,3.0,11.0,False,False,94,,,,,10,,False,,
931,True,True,67,4160.0,0.0,1.0,1.0,14,4320.0,True,9.0,12.0,True,True,113,4160.0,0.0,1.0,1.0,14,4480.0,True,7.0,12.0,True,True,125,3840.0,0.0,3.0,3.0,15,4320.0,True,2.0,10.0,True,True,49,2880.0,320.0,1.0,1.0,10,3040.0,True,4.0,8.0,True,True,55,2880.0,0.0,0.0,0.0,9,2880.0,True,6.0,8.0,True,True,105,3520.0,0.0,1.0,1.0,12,3680.0,True,7.0,11.0,False,False,94,,,,,9,,False,,
932,False,False,67,,,,,12,,False,,,True,True,113,4160.0,0.0,0.0,0.0,13,,False,7.0,11.0,True,True,125,3840.0,0.0,3.0,3.0,15,4320.0,True,2.0,11.0,False,False,49,,,,,8,,False,,,True,True,55,2880.0,0.0,0.0,0.0,9,,False,6.0,8.0,True,True,105,3520.0,0.0,1.0,1.0,12,3680.0,True,4.0,10.0,True,True,94,3520.0,0.0,0.0,0.0,11,,False,6.0,10.0
933,True,True,67,4160.0,0.0,1.0,1.0,14,4320.0,True,9.0,12.0,False,False,113,,,,,11,,False,,,False,False,125,,,,,11,,False,,,True,True,49,2880.0,0.0,0.0,0.0,9,,False,6.0,8.0,True,True,55,2880.0,0.0,1.0,1.0,10,3040.0,True,5.0,9.0,True,True,105,3520.0,0.0,3.0,3.0,14,4000.0,True,2.0,11.0,True,True,94,3520.0,0.0,0.0,0.0,11,,False,9.0,10.0
934,False,False,67,,,,,12,,False,,,False,False,113,,,,,12,,False,,,False,False,125,,,,,11,,False,,,True,True,49,2880.0,0.0,0.0,0.0,9,,False,3.0,7.0,False,False,55,,,,,8,,False,,,True,True,105,3520.0,0.0,0.0,0.0,11,,False,4.0,8.0,True,True,94,3520.0,0.0,1.0,1.0,12,3840.0,True,4.0,10.0
935,False,False,67,,,,,12,,False,,,False,False,113,,,,,12,,False,,,True,True,125,3840.0,0.0,1.0,1.0,13,4000.0,True,4.0,9.0,False,False,49,,,,,8,,False,,,False,False,55,,,,,8,,False,,,True,True,105,3520.0,0.0,2.0,2.0,13,3840.0,True,5.0,11.0,True,True,94,3520.0,0.0,0.0,0.0,11,,False,6.0,9.0
936,True,True,67,4160.0,0.0,0.0,0.0,13,4160.0,True,9.0,12.0,True,True,113,4160.0,0.0,3.0,3.0,16,4640.0,True,4.0,12.0,True,True,125,3840.0,0.0,2.0,2.0,14,4160.0,True,3.0,11.0,True,True,49,2880.0,0.0,0.0,0.0,9,2880.0,True,5.0,9.0,True,True,55,2880.0,0.0,1.0,1.0,10,3040.0,True,5.0,9.0,True,True,105,3520.0,0.0,3.0,3.0,14,4160.0,True,3.0,10.0,False,False,94,,,,,10,,False,,
937,False,False,67,,,,,12,,False,,,True,True,113,4160.0,0.0,0.0,0.0,13,,False,6.0,10.0,True,True,125,3840.0,0.0,1.0,1.0,13,4000.0,True,3.0,9.0,False,False,49,,,,,8,,False,,,True,True,55,2880.0,0.0,1.0,1.0,10,3040.0,True,4.0,8.0,False,False,105,,,,,10,,False,,,False,False,94,,,,,10,,False,,
938,True,True,67,4160.0,0.0,1.0,1.0,14,4320.0,True,10.0,13.0,True,True,113,4160.0,0.0,1.0,1.0,14,,False,4.0,11.0,True,True,125,3840.0,0.0,2.0,2.0,14,4320.0,True,3.0,10.0,False,False,49,,,,,7,,False,,,False,False,55,,,,,8,,False,,,True,True,105,3520.0,0.0,2.0,2.0,13,3840.0,True,5.0,11.0,False,False,94,,,,,10,,False,,
939,False,False,67,,,,,10,,False,,,True,True,113,4160.0,0.0,1.0,1.0,14,4320.0,True,6.0,11.0,True,True,125,3840.0,0.0,1.0,1.0,13,4160.0,True,4.0,10.0,False,False,49,,,,,8,,False,,,False,False,55,,,,,8,,False,,,True,True,105,3520.0,0.0,0.0,0.0,11,,False,6.0,10.0,True,True,94,3520.0,0.0,0.0,0.0,11,,False,8.0,10.0
940,False,False,67,,,,,12,,False,,,True,True,113,4160.0,0.0,2.0,2.0,15,4640.0,True,4.0,11.0,True,True,125,3840.0,0.0,3.0,3.0,15,4320.0,True,4.0,11.0,True,True,49,2880.0,0.0,0.0,0.0,9,,False,5.0,8.0,True,True,55,2880.0,0.0,1.0,1.0,10,3040.0,True,5.0,9.0,True,True,105,3520.0,0.0,0.0,0.0,11,,False,5.0,10.0,True,True,94,3520.0,0.0,1.0,1.0,12,3680.0,True,6.0,11.0
